"date","reproduction_rate","metric","mobility_change_from_baseline"
"2020-04-02",1.23,"2",-75
"2020-04-02",1.23,"3",33
"2020-04-03",1.17,"4",-89
"2020-04-03",1.17,"5",-48
"2020-04-03",1.17,"6",-82
"2020-04-03",1.17,"1",-84
"2020-04-03",1.17,"2",-74
"2020-04-03",1.17,"3",36
"2020-04-04",1.11,"4",-92
"2020-04-04",1.11,"5",-56
"2020-04-04",1.11,"6",-86
"2020-04-04",1.11,"1",-86
"2020-04-04",1.11,"2",-65
"2020-04-04",1.11,"3",26
"2020-04-05",1.05,"4",-94
"2020-04-05",1.05,"5",-77
"2020-04-05",1.05,"6",-90
"2020-04-05",1.05,"1",-89
"2020-04-05",1.05,"2",-68
"2020-04-05",1.05,"3",23
"2020-04-06",1,"4",-87
"2020-04-06",1,"5",-51
"2020-04-06",1,"6",-79
"2020-04-06",1,"1",-83
"2020-04-06",1,"2",-74
"2020-04-06",1,"3",31
"2020-04-07",0.96,"4",-89
"2020-04-07",0.96,"5",-41
"2020-04-07",0.96,"6",-79
"2020-04-07",0.96,"1",-83
"2020-04-07",0.96,"2",-74
"2020-04-07",0.96,"3",31
"2020-04-08",0.93,"4",-88
"2020-04-08",0.93,"5",-31
"2020-04-08",0.93,"6",-77
"2020-04-08",0.93,"1",-82
"2020-04-08",0.93,"2",-74
"2020-04-08",0.93,"3",30
"2020-04-09",0.9,"4",-93
"2020-04-09",0.9,"5",-66
"2020-04-09",0.9,"6",-83
"2020-04-09",0.9,"1",-88
"2020-04-09",0.9,"2",-84
"2020-04-09",0.9,"3",36
"2020-04-10",0.88,"4",-96
"2020-04-10",0.88,"5",-90
"2020-04-10",0.88,"6",-88
"2020-04-10",0.88,"1",-92
"2020-04-10",0.88,"2",-90
"2020-04-10",0.88,"3",42
"2020-04-11",0.87,"4",-92
"2020-04-11",0.87,"5",-44
"2020-04-11",0.87,"6",-85
"2020-04-11",0.87,"1",-84
"2020-04-11",0.87,"2",-63
"2020-04-11",0.87,"3",26
"2020-04-12",0.85,"4",-94
"2020-04-12",0.85,"5",-74
"2020-04-12",0.85,"6",-89
"2020-04-12",0.85,"1",-89
"2020-04-12",0.85,"2",-67
"2020-04-12",0.85,"3",23
"2020-04-13",0.84,"4",-90
"2020-04-13",0.84,"5",-65
"2020-04-13",0.84,"6",-80
"2020-04-13",0.84,"1",-85
"2020-04-13",0.84,"2",-77
"2020-04-13",0.84,"3",32
"2020-04-14",0.84,"4",-87
"2020-04-14",0.84,"5",-41
"2020-04-14",0.84,"6",-75
"2020-04-14",0.84,"1",-79
"2020-04-14",0.84,"2",-67
"2020-04-14",0.84,"3",29
"2020-04-15",0.86,"4",-88
"2020-04-15",0.86,"5",-46
"2020-04-15",0.86,"6",-77
"2020-04-15",0.86,"1",-81
"2020-04-15",0.86,"2",-68
"2020-04-15",0.86,"3",30
"2020-04-16",0.87,"4",-88
"2020-04-16",0.87,"5",-46
"2020-04-16",0.87,"6",-76
"2020-04-16",0.87,"1",-80
"2020-04-16",0.87,"2",-67
"2020-04-16",0.87,"3",30
"2020-04-17",0.86,"4",-89
"2020-04-17",0.86,"5",-45
"2020-04-17",0.86,"6",-77
"2020-04-17",0.86,"1",-81
"2020-04-17",0.86,"2",-67
"2020-04-17",0.86,"3",33
"2020-04-18",0.84,"4",-92
"2020-04-18",0.84,"5",-54
"2020-04-18",0.84,"6",-85
"2020-04-18",0.84,"1",-84
"2020-04-18",0.84,"2",-61
"2020-04-18",0.84,"3",25
"2020-04-19",0.84,"4",-95
"2020-04-19",0.84,"5",-76
"2020-04-19",0.84,"6",-89
"2020-04-19",0.84,"1",-89
"2020-04-19",0.84,"2",-65
"2020-04-19",0.84,"3",22
"2020-04-20",0.81,"4",-87
"2020-04-20",0.81,"5",-56
"2020-04-20",0.81,"6",-75
"2020-04-20",0.81,"1",-80
"2020-04-20",0.81,"2",-66
"2020-04-20",0.81,"3",28
"2020-04-21",0.8,"4",-87
"2020-04-21",0.8,"5",-51
"2020-04-21",0.8,"6",-77
"2020-04-21",0.8,"1",-80
"2020-04-21",0.8,"2",-66
"2020-04-21",0.8,"3",29
"2020-04-22",0.77,"4",-87
"2020-04-22",0.77,"5",-47
"2020-04-22",0.77,"6",-75
"2020-04-22",0.77,"1",-80
"2020-04-22",0.77,"2",-65
"2020-04-22",0.77,"3",29
"2020-04-23",0.75,"4",-87
"2020-04-23",0.75,"5",-51
"2020-04-23",0.75,"6",-74
"2020-04-23",0.75,"1",-80
"2020-04-23",0.75,"2",-67
"2020-04-23",0.75,"3",30
"2020-04-24",0.72,"4",-88
"2020-04-24",0.72,"5",-46
"2020-04-24",0.72,"6",-76
"2020-04-24",0.72,"1",-79
"2020-04-24",0.72,"2",-65
"2020-04-24",0.72,"3",32
"2020-04-25",0.68,"4",-92
"2020-04-25",0.68,"5",-52
"2020-04-25",0.68,"6",-84
"2020-04-25",0.68,"1",-83
"2020-04-25",0.68,"2",-59
"2020-04-25",0.68,"3",25
"2020-04-26",0.65,"4",-92
"2020-04-26",0.65,"5",-66
"2020-04-26",0.65,"6",-77
"2020-04-26",0.65,"1",-82
"2020-04-26",0.65,"2",-62
"2020-04-26",0.65,"3",21
"2020-04-27",0.63,"4",-85
"2020-04-27",0.63,"5",-50
"2020-04-27",0.63,"6",-65
"2020-04-27",0.63,"1",-76
"2020-04-27",0.63,"2",-63
"2020-04-27",0.63,"3",27
"2020-04-28",0.6,"4",-85
"2020-04-28",0.6,"5",-45
"2020-04-28",0.6,"6",-64
"2020-04-28",0.6,"1",-75
"2020-04-28",0.6,"2",-64
"2020-04-28",0.6,"3",26
"2020-04-29",0.59,"4",-84
"2020-04-29",0.59,"5",-41
"2020-04-29",0.59,"6",-64
"2020-04-29",0.59,"1",-75
"2020-04-29",0.59,"2",-63
"2020-04-29",0.59,"3",28
"2020-04-30",0.57,"4",-82
"2020-04-30",0.57,"5",-30
"2020-04-30",0.57,"6",-63
"2020-04-30",0.57,"1",-74
"2020-04-30",0.57,"2",-63
"2020-04-30",0.57,"3",27
"2020-05-01",0.58,"4",-94
"2020-05-01",0.58,"5",-88
"2020-05-01",0.58,"6",-74
"2020-05-01",0.58,"1",-86
"2020-05-01",0.58,"2",-86
"2020-05-01",0.58,"3",40
"2020-05-02",0.59,"4",-84
"2020-05-02",0.59,"5",-31
"2020-05-02",0.59,"6",-43
"2020-05-02",0.59,"1",-63
"2020-05-02",0.59,"2",-53
"2020-05-02",0.59,"3",21
"2020-05-03",0.59,"4",-83
"2020-05-03",0.59,"5",-44
"2020-05-03",0.59,"6",-44
"2020-05-03",0.59,"1",-64
"2020-05-03",0.59,"2",-52
"2020-05-03",0.59,"3",18
"2020-05-04",0.59,"4",-75
"2020-05-04",0.59,"5",-35
"2020-05-04",0.59,"6",-26
"2020-05-04",0.59,"1",-62
"2020-05-04",0.59,"2",-58
"2020-05-04",0.59,"3",23
"2020-05-05",0.62,"4",-76
"2020-05-05",0.62,"5",-32
"2020-05-05",0.62,"6",-27
"2020-05-05",0.62,"1",-61
"2020-05-05",0.62,"2",-58
"2020-05-05",0.62,"3",23
"2020-05-06",0.64,"4",-76
"2020-05-06",0.64,"5",-32
"2020-05-06",0.64,"6",-25
"2020-05-06",0.64,"1",-61
"2020-05-06",0.64,"2",-58
"2020-05-06",0.64,"3",24
"2020-05-07",0.66,"4",-76
"2020-05-07",0.66,"5",-33
"2020-05-07",0.66,"6",-29
"2020-05-07",0.66,"1",-63
"2020-05-07",0.66,"2",-58
"2020-05-07",0.66,"3",24
"2020-05-08",0.69,"4",-78
"2020-05-08",0.69,"5",-34
"2020-05-08",0.69,"6",-37
"2020-05-08",0.69,"1",-64
"2020-05-08",0.69,"2",-57
"2020-05-08",0.69,"3",27
"2020-05-09",0.71,"4",-84
"2020-05-09",0.71,"5",-38
"2020-05-09",0.71,"6",-49
"2020-05-09",0.71,"1",-64
"2020-05-09",0.71,"2",-47
"2020-05-09",0.71,"3",21
"2020-05-10",0.74,"4",-86
"2020-05-10",0.74,"5",-57
"2020-05-10",0.74,"6",-63
"2020-05-10",0.74,"1",-72
"2020-05-10",0.74,"2",-51
"2020-05-10",0.74,"3",19
"2020-05-11",0.76,"4",-66
"2020-05-11",0.76,"5",-28
"2020-05-11",0.76,"6",-21
"2020-05-11",0.76,"1",-57
"2020-05-11",0.76,"2",-52
"2020-05-11",0.76,"3",20
"2020-05-12",0.73,"4",-70
"2020-05-12",0.73,"5",-29
"2020-05-12",0.73,"6",-35
"2020-05-12",0.73,"1",-60
"2020-05-12",0.73,"2",-53
"2020-05-12",0.73,"3",21
"2020-05-13",0.69,"4",-69
"2020-05-13",0.69,"5",-26
"2020-05-13",0.69,"6",-27
"2020-05-13",0.69,"1",-58
"2020-05-13",0.69,"2",-53
"2020-05-13",0.69,"3",21
"2020-05-14",0.66,"4",-72
"2020-05-14",0.66,"5",-30
"2020-05-14",0.66,"6",-46
"2020-05-14",0.66,"1",-64
"2020-05-14",0.66,"2",-54
"2020-05-14",0.66,"3",22
"2020-05-15",0.64,"4",-72
"2020-05-15",0.64,"5",-29
"2020-05-15",0.64,"6",-36
"2020-05-15",0.64,"1",-64
"2020-05-15",0.64,"2",-55
"2020-05-15",0.64,"3",25
"2020-05-16",0.65,"4",-76
"2020-05-16",0.65,"5",-31
"2020-05-16",0.65,"6",-39
"2020-05-16",0.65,"1",-59
"2020-05-16",0.65,"2",-40
"2020-05-16",0.65,"3",17
"2020-05-17",0.67,"4",-75
"2020-05-17",0.67,"5",-41
"2020-05-17",0.67,"6",-32
"2020-05-17",0.67,"1",-58
"2020-05-17",0.67,"2",-38
"2020-05-17",0.67,"3",14
"2020-05-18",0.69,"4",-57
"2020-05-18",0.69,"5",-23
"2020-05-18",0.69,"6",-1
"2020-05-18",0.69,"1",-51
"2020-05-18",0.69,"2",-48
"2020-05-18",0.69,"3",17
"2020-05-19",0.73,"4",-58
"2020-05-19",0.73,"5",-21
"2020-05-19",0.73,"6",-3
"2020-05-19",0.73,"1",-51
"2020-05-19",0.73,"2",-48
"2020-05-19",0.73,"3",18
"2020-05-20",0.76,"4",-58
"2020-05-20",0.76,"5",-20
"2020-05-20",0.76,"6",-5
"2020-05-20",0.76,"1",-52
"2020-05-20",0.76,"2",-48
"2020-05-20",0.76,"3",18
"2020-05-21",0.8,"4",-58
"2020-05-21",0.8,"5",-18
"2020-05-21",0.8,"6",-7
"2020-05-21",0.8,"1",-53
"2020-05-21",0.8,"2",-48
"2020-05-21",0.8,"3",19
"2020-05-22",0.85,"4",-60
"2020-05-22",0.85,"5",-19
"2020-05-22",0.85,"6",-14
"2020-05-22",0.85,"1",-53
"2020-05-22",0.85,"2",-46
"2020-05-22",0.85,"3",20
"2020-05-23",0.85,"4",-66
"2020-05-23",0.85,"5",-23
"2020-05-23",0.85,"6",-21
"2020-05-23",0.85,"1",-50
"2020-05-23",0.85,"2",-29
"2020-05-23",0.85,"3",13
"2020-05-24",0.85,"4",-67
"2020-05-24",0.85,"5",-33
"2020-05-24",0.85,"6",-25
"2020-05-24",0.85,"1",-55
"2020-05-24",0.85,"2",-29
"2020-05-24",0.85,"3",11
"2020-05-25",0.86,"4",-44
"2020-05-25",0.86,"5",-17
"2020-05-25",0.86,"6",8
"2020-05-25",0.86,"1",-44
"2020-05-25",0.86,"2",-44
"2020-05-25",0.86,"3",15
"2020-05-26",0.86,"4",-45
"2020-05-26",0.86,"5",-16
"2020-05-26",0.86,"6",9
"2020-05-26",0.86,"1",-44
"2020-05-26",0.86,"2",-43
"2020-05-26",0.86,"3",15
"2020-05-27",0.86,"4",-45
"2020-05-27",0.86,"5",-15
"2020-05-27",0.86,"6",10
"2020-05-27",0.86,"1",-45
"2020-05-27",0.86,"2",-42
"2020-05-27",0.86,"3",15
"2020-05-28",0.88,"4",-44
"2020-05-28",0.88,"5",-12
"2020-05-28",0.88,"6",11
"2020-05-28",0.88,"1",-44
"2020-05-28",0.88,"2",-42
"2020-05-28",0.88,"3",15
"2020-05-29",0.84,"4",-47
"2020-05-29",0.84,"5",-13
"2020-05-29",0.84,"6",2
"2020-05-29",0.84,"1",-46
"2020-05-29",0.84,"2",-41
"2020-05-29",0.84,"3",16
"2020-05-30",0.8,"4",-52
"2020-05-30",0.8,"5",-16
"2020-05-30",0.8,"6",2
"2020-05-30",0.8,"1",-37
"2020-05-30",0.8,"2",-17
"2020-05-30",0.8,"3",8
"2020-05-31",0.76,"4",-57
"2020-05-31",0.76,"5",-26
"2020-05-31",0.76,"6",-16
"2020-05-31",0.76,"1",-49
"2020-05-31",0.76,"2",-16
"2020-05-31",0.76,"3",7
"2020-06-01",0.72,"4",-38
"2020-06-01",0.72,"5",-16
"2020-06-01",0.72,"6",14
"2020-06-01",0.72,"1",-42
"2020-06-01",0.72,"2",-42
"2020-06-01",0.72,"3",14
"2020-06-02",0.71,"4",-38
"2020-06-02",0.71,"5",-11
"2020-06-02",0.71,"6",11
"2020-06-02",0.71,"1",-40
"2020-06-02",0.71,"2",-39
"2020-06-02",0.71,"3",13
"2020-06-03",0.7,"4",-39
"2020-06-03",0.7,"5",-10
"2020-06-03",0.7,"6",1
"2020-06-03",0.7,"1",-42
"2020-06-03",0.7,"2",-39
"2020-06-03",0.7,"3",14
"2020-06-04",0.68,"4",-41
"2020-06-04",0.68,"5",-10
"2020-06-04",0.68,"6",-11
"2020-06-04",0.68,"1",-44
"2020-06-04",0.68,"2",-39
"2020-06-04",0.68,"3",14
"2020-06-05",0.69,"4",-37
"2020-06-05",0.69,"5",-10
"2020-06-05",0.69,"6",8
"2020-06-05",0.69,"1",-40
"2020-06-05",0.69,"2",-37
"2020-06-05",0.69,"3",13
"2020-06-06",0.71,"4",-43
"2020-06-06",0.71,"5",-14
"2020-06-06",0.71,"6",4
"2020-06-06",0.71,"1",-35
"2020-06-06",0.71,"2",-13
"2020-06-06",0.71,"3",7
"2020-06-07",0.73,"4",-52
"2020-06-07",0.73,"5",-25
"2020-06-07",0.73,"6",-21
"2020-06-07",0.73,"1",-49
"2020-06-07",0.73,"2",-14
"2020-06-07",0.73,"3",8
"2020-06-08",0.76,"4",-29
"2020-06-08",0.76,"5",-12
"2020-06-08",0.76,"6",0
"2020-06-08",0.76,"1",-40
"2020-06-08",0.76,"2",-37
"2020-06-08",0.76,"3",12
"2020-06-09",0.79,"4",-31
"2020-06-09",0.79,"5",-14
"2020-06-09",0.79,"6",6
"2020-06-09",0.79,"1",-40
"2020-06-09",0.79,"2",-38
"2020-06-09",0.79,"3",12
"2020-06-10",0.83,"4",-28
"2020-06-10",0.83,"5",-8
"2020-06-10",0.83,"6",12
"2020-06-10",0.83,"1",-38
"2020-06-10",0.83,"2",-36
"2020-06-10",0.83,"3",11
"2020-06-11",0.86,"4",-31
"2020-06-11",0.86,"5",-13
"2020-06-11",0.86,"6",-3
"2020-06-11",0.86,"1",-42
"2020-06-11",0.86,"2",-39
"2020-06-11",0.86,"3",13
"2020-06-12",0.89,"4",-31
"2020-06-12",0.89,"5",-9
"2020-06-12",0.89,"6",-3
"2020-06-12",0.89,"1",-40
"2020-06-12",0.89,"2",-36
"2020-06-12",0.89,"3",12
"2020-06-13",0.91,"4",-35
"2020-06-13",0.91,"5",-13
"2020-06-13",0.91,"6",12
"2020-06-13",0.91,"1",-32
"2020-06-13",0.91,"2",-7
"2020-06-13",0.91,"3",5
"2020-06-14",0.91,"4",-39
"2020-06-14",0.91,"5",-17
"2020-06-14",0.91,"6",7
"2020-06-14",0.91,"1",-39
"2020-06-14",0.91,"2",-3
"2020-06-14",0.91,"3",4
"2020-06-15",0.91,"4",-23
"2020-06-15",0.91,"5",-10
"2020-06-15",0.91,"6",20
"2020-06-15",0.91,"1",-36
"2020-06-15",0.91,"2",-34
"2020-06-15",0.91,"3",10
"2020-06-16",0.92,"4",-26
"2020-06-16",0.92,"5",-10
"2020-06-16",0.92,"6",5
"2020-06-16",0.92,"1",-37
"2020-06-16",0.92,"2",-34
"2020-06-16",0.92,"3",11
"2020-06-17",0.95,"4",-24
"2020-06-17",0.95,"5",-7
"2020-06-17",0.95,"6",16
"2020-06-17",0.95,"1",-35
"2020-06-17",0.95,"2",-34
"2020-06-17",0.95,"3",10
"2020-06-18",0.97,"4",-24
"2020-06-18",0.97,"5",-8
"2020-06-18",0.97,"6",16
"2020-06-18",0.97,"1",-36
"2020-06-18",0.97,"2",-34
"2020-06-18",0.97,"3",10
"2020-06-19",0.97,"4",-26
"2020-06-19",0.97,"5",-8
"2020-06-19",0.97,"6",18
"2020-06-19",0.97,"1",-36
"2020-06-19",0.97,"2",-32
"2020-06-19",0.97,"3",9
"2020-06-20",0.98,"4",-32
"2020-06-20",0.98,"5",-12
"2020-06-20",0.98,"6",27
"2020-06-20",0.98,"1",-30
"2020-06-20",0.98,"2",-4
"2020-06-20",0.98,"3",2
"2020-06-21",0.98,"4",-34
"2020-06-21",0.98,"5",-11
"2020-06-21",0.98,"6",19
"2020-06-21",0.98,"1",-35
"2020-06-21",0.98,"2",0
"2020-06-21",0.98,"3",0
"2020-06-22",0.97,"4",-17
"2020-06-22",0.97,"5",-6
"2020-06-22",0.97,"6",38
"2020-06-22",0.97,"1",-31
"2020-06-22",0.97,"2",-35
"2020-06-22",0.97,"3",7
"2020-06-23",0.98,"4",-16
"2020-06-23",0.98,"5",2
"2020-06-23",0.98,"6",42
"2020-06-23",0.98,"1",-28
"2020-06-23",0.98,"2",-34
"2020-06-23",0.98,"3",5
"2020-06-24",1.01,"4",-30
"2020-06-24",1.01,"5",-29
"2020-06-24",1.01,"6",42
"2020-06-24",1.01,"1",-40
"2020-06-24",1.01,"2",-47
"2020-06-24",1.01,"3",10
"2020-06-25",1.04,"4",-18
"2020-06-25",1.04,"5",-1
"2020-06-25",1.04,"6",24
"2020-06-25",1.04,"1",-32
"2020-06-25",1.04,"2",-33
"2020-06-25",1.04,"3",7
"2020-06-26",1.07,"4",-22
"2020-06-26",1.07,"5",-4
"2020-06-26",1.07,"6",24
"2020-06-26",1.07,"1",-32
"2020-06-26",1.07,"2",-32
"2020-06-26",1.07,"3",6
"2020-06-27",1.09,"4",-29
"2020-06-27",1.09,"5",-11
"2020-06-27",1.09,"6",33
"2020-06-27",1.09,"1",-29
"2020-06-27",1.09,"2",-6
"2020-06-27",1.09,"3",0
"2020-06-28",1.06,"4",-31
"2020-06-28",1.06,"5",-9
"2020-06-28",1.06,"6",19
"2020-06-28",1.06,"1",-34
"2020-06-28",1.06,"2",6
"2020-06-28",1.06,"3",-2
"2020-06-29",1.02,"4",-13
"2020-06-29",1.02,"5",-6
"2020-06-29",1.02,"6",37
"2020-06-29",1.02,"1",-30
"2020-06-29",1.02,"2",-32
"2020-06-29",1.02,"3",6
"2020-06-30",1.06,"4",-13
"2020-06-30",1.06,"5",-4
"2020-06-30",1.06,"6",35
"2020-06-30",1.06,"1",-29
"2020-06-30",1.06,"2",-30
"2020-06-30",1.06,"3",6
"2020-07-01",1.1,"4",-14
"2020-07-01",1.1,"5",-3
"2020-07-01",1.1,"6",30
"2020-07-01",1.1,"1",-29
"2020-07-01",1.1,"2",-31
"2020-07-01",1.1,"3",6
"2020-07-02",1.13,"4",-13
"2020-07-02",1.13,"5",-1
"2020-07-02",1.13,"6",29
"2020-07-02",1.13,"1",-29
"2020-07-02",1.13,"2",-31
"2020-07-02",1.13,"3",6
"2020-07-03",1.17,"4",-18
"2020-07-03",1.17,"5",-3
"2020-07-03",1.17,"6",31
"2020-07-03",1.17,"1",-29
"2020-07-03",1.17,"2",-30
"2020-07-03",1.17,"3",4
"2020-07-04",1.21,"4",-25
"2020-07-04",1.21,"5",-10
"2020-07-04",1.21,"6",43
"2020-07-04",1.21,"1",-26
"2020-07-04",1.21,"2",-3
"2020-07-04",1.21,"3",-1
"2020-07-05",1.28,"4",-24
"2020-07-05",1.28,"5",2
"2020-07-05",1.28,"6",28
"2020-07-05",1.28,"1",-30
"2020-07-05",1.28,"2",5
"2020-07-05",1.28,"3",-3
"2020-07-06",1.35,"4",-10
"2020-07-06",1.35,"5",-3
"2020-07-06",1.35,"6",45
"2020-07-06",1.35,"1",-27
"2020-07-06",1.35,"2",-33
"2020-07-06",1.35,"3",5
"2020-07-07",1.38,"4",-12
"2020-07-07",1.38,"5",-4
"2020-07-07",1.38,"6",51
"2020-07-07",1.38,"1",-26
"2020-07-07",1.38,"2",-33
"2020-07-07",1.38,"3",5
"2020-07-08",1.41,"4",-13
"2020-07-08",1.41,"5",-4
"2020-07-08",1.41,"6",47
"2020-07-08",1.41,"1",-27
"2020-07-08",1.41,"2",-31
"2020-07-08",1.41,"3",5
"2020-07-09",1.45,"4",-13
"2020-07-09",1.45,"5",-3
"2020-07-09",1.45,"6",46
"2020-07-09",1.45,"1",-27
"2020-07-09",1.45,"2",-31
"2020-07-09",1.45,"3",5
"2020-07-10",1.51,"4",-19
"2020-07-10",1.51,"5",-6
"2020-07-10",1.51,"6",37
"2020-07-10",1.51,"1",-29
"2020-07-10",1.51,"2",-30
"2020-07-10",1.51,"3",4
"2020-07-11",1.55,"4",-27
"2020-07-11",1.55,"5",-12
"2020-07-11",1.55,"6",44
"2020-07-11",1.55,"1",-27
"2020-07-11",1.55,"2",-2
"2020-07-11",1.55,"3",-1
"2020-07-12",1.62,"4",-27
"2020-07-12",1.62,"5",-3
"2020-07-12",1.62,"6",24
"2020-07-12",1.62,"1",-31
